
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 20
No. of Primary Outputs: 3
No. of Gates: 725
No. of DFFs: 79
No. of Nodes: 1692
Execution Time: 580397000 ns
Primary Inputs: test_si CK test_se G15 G12 G16 G0 G3 G1 G4 G2 G5 G7 G8 G9 G10 G13 G11 G6 G14
Outputs: G729 G702 G727


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
----------------------------------------
test_si	1	1	215	0	0
CK	1	1	1	0	0
test_se	1	1	25	0	0
G15	1	1	223	0	0
G12	1	1	4702	0	0
G16	1	1	212	0	0
G0	1	1	338	0	0
G3	1	1	254	0	0
G1	1	1	306	0	0
G4	1	1	242	0	0
G2	1	1	305	0	0
G5	1	1	366	0	0
G7	1	1	2615	0	0
G8	1	1	140	0	0
G9	1	1	1781	0	0
G10	1	1	369	0	0
G13	1	1	351	0	0
G11	1	1	233	0	0
G6	1	1	274	0	0
G14	1	1	31	0	0
G729	8	24	0	1	4
n539	8	19	7	1	3
n363	8	19	191	1	3
G726	8	14	205	1	2
n538	8	9	212	1	1
n465	8	9	122	1	1
n537	8	9	341	1	1
n458	8	9	165	1	1
n536	8	9	513	1	1
n378	8	9	24	1	1
n535	8	24	544	1	4
n360	8	24	140	1	4
n534	8	19	691	1	3
n433	8	19	197	1	3
n533	8	14	895	1	2
n434	8	14	77	1	2
n532	8	9	979	1	1
n432	8	9	362	1	1
n531	8	11	1348	1	1
n370	8	11	121	1	1
n530	8	11	1476	1	1
n371	8	11	121	1	1
n529	8	16	1604	1	2
n345	8	16	124	1	2
n528	8	11	1735	1	1
n444	8	11	284	1	1
n527	8	11	2026	1	1
n445	8	11	284	1	1
n526	8	11	2317	1	1
n446	8	11	284	1	1
n525	8	11	2608	1	1
n447	8	11	284	1	1
n524	8	39	2899	1	4
n472	8	39	255	1	4
n523	8	39	3161	1	4
n369	8	39	267	1	4
n522	8	39	3435	1	4
n471	8	39	284	1	4
n521	8	38	3726	1	4
n356	8	38	284	1	4
n520	8	33	4017	1	4
n346	8	33	284	1	4
