
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 20
No. of Primary Outputs: 3
No. of Gates: 706
No. of DFFs: 74
No. of Nodes: 1644
Execution Time: 532309000 ns
Primary Inputs: test_si CK test_se G12 G16 G3 G1 G4 G2 G7 G8 G15 G0 G10 G13 G11 G5 G6 G9 G14
Outputs: G729 G702 G727


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
----------------------------------------
test_si	1	1	217	0	0
CK	1	1	1	0	0
test_se	1	1	25	0	0
G12	1	1	640	0	0
G16	1	1	177	0	0
G3	1	1	256	0	0
G1	1	1	308	0	0
G4	1	1	244	0	0
G2	1	1	307	0	0
G7	1	1	2909	0	0
G8	1	1	318	0	0
G15	1	1	225	0	0
G0	1	1	340	0	0
G10	1	1	371	0	0
G13	1	1	353	0	0
G11	1	1	235	0	0
G5	1	1	357	0	0
G6	1	1	276	0	0
G9	1	1	2180	0	0
G14	1	1	31	0	0
G729	8	24	0	1	4
n539	8	19	7	1	3
n363	8	19	193	1	3
G726	8	14	207	1	2
n538	8	9	214	1	1
n465	8	9	122	1	1
n537	8	9	343	1	1
n458	8	9	165	1	1
n536	8	9	515	1	1
n378	8	9	24	1	1
n535	8	24	546	1	4
n360	8	24	140	1	4
n534	8	19	693	1	3
n433	8	19	197	1	3
n533	8	14	897	1	2
n434	8	14	77	1	2
n532	8	9	981	1	1
n432	8	9	364	1	1
n531	8	11	1352	1	1
n370	8	11	299	1	1
n530	8	11	1658	1	1
n371	8	11	300	1	1
n529	8	16	1965	1	2
n345	8	16	162	1	2
n528	8	11	2134	1	1
n444	8	11	249	1	1
n527	8	11	2390	1	1
n445	8	11	249	1	1
n526	8	11	2646	1	1
n446	8	11	249	1	1
n525	8	11	2902	1	1
n447	8	11	249	1	1
n524	8	39	3158	1	4
n472	8	39	251	1	4
n523	8	39	3416	1	4
n369	8	39	249	1	4
n522	8	39	3672	1	4
n471	8	39	249	1	4
n521	8	38	3928	1	4
n356	8	38	249	1	4
n520	8	33	4184	1	4
n346	8	33	249	1	4
n519	8	28	4440	1	3
n452	8	28	131	1	3
n518	8	28	4578	1	3
n451	8	28	131	1	3
n517	8	28	4716	1	3
n450	8	28	131	1	3
n516	8	30	4854	1	3
n372	8	30	75	1	3
n515	8	31	4936	1	4
n351	8	31	151	1	4
n514	8	26	5094	1	3
n358	8	26	151	1	3
n513	8	21	5252	1	3
n352	8	21	151	1	3
n512	8	16	5410	1	2
n366	8	16	162	1	2
n511	8	11	5579	1	1
n435	8	11	5734	1	1
n510	8	37	11320	1	4
n473	8	37	312	1	4
n509	8	32	11639	1	3
n350	8	32	4600	1	3
n436	8	27	121	1	3
n508	8	51	128	1	5
n437	8	51	97	1	5
n507	8	48	232	1	5
n438	8	48	278	1	5
n506	8	77	517	1	8
n361	8	77	224	1	8
n505	8	59	748	1	7
n443	8	59	224	1	7
n504	8	40	979	1	6
n439	8	40	1085	1	6
n503	8	35	2071	1	5
n448	8	35	663	1	5
n502	8	30	2741	1	4
n440	8	30	633	1	4
n501	8	25	3381	1	3
n449	8	25	626	1	3
n500	8	20	4014	1	2
n442	8	20	140	1	2
n499	8	60	4161	1	6
n373	8	60	4206	1	6
n498	8	41	8374	1	5
n441	8	41	4206	1	5
n497	8	36	12587	1	5
n456	8	36	256	1	5
n496	8	31	12850	1	4
n455	8	31	256	1	4
n495	8	26	13113	1	3
n454	8	26	256	1	3
n494	8	21	13376	1	2
n453	8	21	256	1	2
n493	8	40	13639	1	4
n357	8	40	195	1	4
n492	8	40	13841	1	4
n354	8	40	221	1	4
n491	8	39	14069	1	4
n470	8	39	260	1	4
n490	8	39	14336	1	4
n353	8	39	261	1	4
n489	8	39	14604	1	5
n469	8	39	293	1	5
n488	8	34	14904	1	4
n459	8	34	182	1	4
n460	8	29	187	1	3
n487	8	33	194	1	4
n461	8	33	183	1	4
n486	8	28	384	1	3
n364	8	28	100	1	3
n485	8	27	491	1	3
n374	8	27	236	1	3
