
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 59
No. of Primary Outputs: 35
No. of Gates: 4461
No. of DFFs: 517
No. of Nodes: 10450
Execution Time: 5593646000 ns
Primary Inputs: test_si g6283 g6253 g6285 g6265 g6281 g6284 g6282 test_se g6256 g4202 g4214 g4203 g4215 g881 g4195 g4204 g4216 g4205 g4191 g4196 g4206 g4209 g4207 g4193 g4210 g4198 g4194 g4211 g4199 g4212 g4213 g4201 g877 g4192 g6259 g6263 g4208 g4197 g1700 g741 g744 g6258 g1696 g750 g6264 g4200 g109 g6260 g23 g742 CK g743 g6261 g6257 g6262 g2355 g6255 g6254
Outputs: g8984 g3327 g10377 g10455 g10457 g10463 g10465 g10801 g11206 g10459 g11163 g6842 g10379 g5659 g5658 g8313 g8316 g8318 g8323 g8328 g8331 g8335 g8340 g8349 g8352 g8561 g8562 g8563 g8564 g8565 g8566 g8271 g8347 g10461 g9961


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
----------------------------------------
test_si	1	1	77903	0	0
g6283	1	1	894	0	0
g6253	1	1	22260	0	0
g6285	1	1	8931	0	0
g6265	1	1	2173	0	0
g6281	1	1	31870	0	0
g6284	1	1	2231	0	0
g6282	1	1	8181	0	0
test_se	1	1	18	0	0
g6256	1	1	8	0	0
g4202	1	1	140	0	0
g4214	1	1	140	0	0
g4203	1	1	80	0	0
g4215	1	1	80	0	0
g881	1	1	168	0	0
g4195	1	1	173	0	0
g4204	1	1	174	0	0
g4216	1	1	166	0	0
g4205	1	1	173	0	0
g4191	1	1	183	0	0
g4196	1	1	154	0	0
g4206	1	1	146	0	0
g4209	1	1	153	0	0
g4207	1	1	145	0	0
g4193	1	1	162	0	0
g4210	1	1	152	0	0
g4198	1	1	152	0	0
g4194	1	1	171	0	0
g4211	1	1	161	0	0
g4199	1	1	161	0	0
g4212	1	1	159	0	0
g4213	1	1	114	0	0
g4201	1	1	114	0	0
g877	1	1	36	0	0
g4192	1	1	163	0	0
g6259	1	1	80	0	0
g6263	1	1	10	0	0
g4208	1	1	154	0	0
g4197	1	1	153	0	0
g1700	1	1	11	0	0
g741	1	1	3	0	0
g744	1	1	3	0	0
g6258	1	1	80	0	0
g1696	1	1	11	0	0
g750	1	1	58	0	0
g6264	1	1	14	0	0
g4200	1	1	159	0	0
g109	1	1	3	0	0
g6260	1	1	80	0	0
g23	1	1	1	0	0
g742	1	1	3	0	0
CK	1	1	2	0	0
g743	1	1	3	0	0
g6261	1	1	91	0	0
g6257	1	1	80	0	0
g6262	1	1	91	0	0
g2355	1	1	308	0	0
g6255	1	1	8	0	0
g6254	1	1	8	0	0
g8984	8	15	0	1	2
n2034	8	15	3	1	2
n3277	8	28	10	1	3
n2510	8	28	8407	1	3
n3276	8	23	8424	1	2
n2776	8	23	139	1	2
n3275	8	19	8570	1	1
n2778	8	19	150	1	1
n3274	8	18	8727	1	3
n2631	8	18	751	1	3
n3273	8	13	9485	1	2
n2764	8	13	162	1	2
g1360	8	8	9654	1	1
n2583	8	18	9661	1	2
n3272	8	46	9668	1	4
n2719	8	46	3882	1	4
n3271	8	41	13557	1	5
n2621	8	41	265	1	5
n3270	8	36	13829	1	4
n2634	8	36	761	1	4
n3269	8	31	14597	1	3
n2498	8	31	1132	1	3
n3268	8	26	15736	1	2
n2795	8	26	182	1	2
n3267	8	27	15925	1	2
n2542	8	27	17123	1	2
n3266	8	24	33055	1	3
n2517	8	24	608	1	3
n2585	8	40	33670	1	4
n3265	8	35	33677	1	3
n2705	8	35	4963	1	3
n3264	8	30	38647	1	3
n2654	8	30	739	1	3
n3263	8	25	39393	1	2
n2772	8	25	162	1	2
g8981	8	31	39562	1	4
n2019	8	31	3	1	4
n3262	8	26	39572	1	3
n2033	8	26	594	1	3
n3261	8	24	40173	1	2
n2745	8	24	169	1	2
n3260	8	36	40349	1	4
n2611	8	36	828	1	4
n3259	8	31	41184	1	3
n2711	8	31	6193	1	3
n3258	8	26	47384	1	2
n1960	8	26	5046	1	2
n2646	8	32	20448	1	4
n3257	8	27	20455	1	3
n2757	8	27	119	1	3
n3256	8	22	20581	1	2
n2785	8	22	127	1	2
n3255	8	17	20715	1	3
n2713	8	17	26	1	3
n3254	8	12	20748	1	2
n2523	8	12	9927	1	2
g2611	7	7	30682	1	1
n3253	8	40	30688	1	3
n2765	8	40	161	1	3
g5645	8	35	30856	1	2
n3252	8	30	30863	1	5
n2598	8	30	43760	1	5
n3251	8	25	74630	1	4
n2608	8	25	1063	1	4
n3250	8	20	75700	1	3
n2648	8	20	739	1	3
g8976	8	15	76446	1	2
n2038	8	15	3	1	2
n3249	8	22	76456	1	3
n2723	8	22	577	1	3
n3248	8	17	77040	1	2
n2589	8	17	783	1	2
n3247	8	41	77830	1	5
n2507	8	41	27000	1	5
n3246	8	36	104837	1	4
n2054	8	36	566	1	4
n3245	8	31	105410	1	3
n2689	8	31	523	1	3
n3244	8	26	105940	1	2
n1959	8	26	4033	1	2
n3243	8	27	109980	1	4
\DFF_489/net776	8	27	740	1	4
n3242	8	22	110727	1	3
n2500	8	22	15234	1	3
n2553	8	17	490	1	2
n3241	8	27	497	1	3
n2031	8	27	742	1	3
n3240	8	22	1246	1	2
n2779	8	22	164	1	2
n2561	8	17	490	1	2
n3239	8	35	497	1	5
n2670	8	35	351	1	5
n3238	8	30	855	1	4
n2707	8	30	1915	1	4
n3237	8	25	2777	1	4
n2800	8	25	78	1	4
n3236	8	20	2862	1	3
n2605	8	20	828	1	3
g8982	8	15	3697	1	2
n2035	8	15	3	1	2
n3235	8	17	3707	1	3
n2686	8	17	523	1	3
n3234	8	12	4237	1	2
n2728	8	12	100	1	2
g2607	7	7	4344	1	1
n3233	8	28	4350	1	3
n2032	8	28	68940	1	3
n3232	8	23	73297	1	2
n1961	8	23	652	1	2
n2536	8	18	301	1	3
n2643	8	13	308	1	2
g1710	8	8	315	1	1
n3231	8	22	322	1	3
n2782	8	22	119	1	3
n3230	8	17	448	1	2
n1944	8	17	30712	1	2
n3229	8	22	31167	1	4
n2682	8	22	523	1	4
n3228	8	17	31697	1	3
n2806	8	17	126	1	3
n3227	8	12	31830	1	2
n2700	8	12	26	1	2
g2610	7	7	31863	1	1
n3226	8	12	31869	1	2
n2783	8	12	163	1	2
g755	7	7	2166	1	1
n3225	8	37	2172	1	6
n1957	8	37	3056	1	6
n3224	8	32	5235	1	5
n2699	8	32	910	1	5
n3223	8	27	6152	1	4
n2629	8	27	742	1	4
n3222	8	22	6901	1	3
n2762	8	22	138	1	3
n3221	8	17	7046	1	2
n2015	8	17	2832	1	2
n3220	8	26	9885	1	2
n2769	8	26	162	1	2
n3219	8	26	10054	1	3
n1948	8	26	181	1	3
n3218	8	21	10242	1	2
n2803	8	21	78	1	2
n3217	8	16	10327	1	2
n2797	8	16	183	1	2
n3216	8	11	10517	1	1
\DFF_452/net739	8	11	545	1	1
g2608	7	7	11069	1	1
n3215	8	55	11075	1	7
n1968	8	55	605	1	7
n3214	8	50	11687	1	6
n1956	8	50	3110	1	6
n3213	8	45	14804	1	5
n2773	8	45	139	1	5
n3212	8	40	14950	1	4
n2053	8	40	68908	1	4
g5647	8	35	4237	1	4
g7	8	31	144	1	3
n3211	8	26	151	1	2
n1996	8	26	482	1	2
g5649	8	25	640	1	3
n3210	8	20	647	1	3
n2615	8	20	828	1	3
n3209	8	15	1482	1	2
\DFF_441/net728	8	15	8182	1	2
n3208	8	23	9671	1	3
n2597	8	23	44425	1	3
n2581	8	18	47681	1	2
n3207	8	39	47688	1	4
n2535	8	39	14558	1	4
n3206	8	34	62253	1	4
\DFF_436/net723	8	34	4066	1	4
n3205	8	42	66326	1	5
n2715	8	42	1102	1	5
g4181	8	37	67435	1	4
n2055	8	37	183	1	4
n3204	8	35	67625	1	4
n2658	8	35	353	1	4
n3203	8	36	67985	1	5
n2730	8	36	100	1	5
g4172	8	31	68092	1	4
n2599	8	31	28	1	4
n3202	8	32	68127	1	4
n2641	8	32	737	1	4
g4183	8	27	11381	1	3
n1990	8	27	277	1	3
n3201	8	45	11665	1	5
n2655	8	45	739	1	5
n3200	8	40	12411	1	5
n2494	8	40	1923	1	5
n3199	8	35	14341	1	4
n2740	8	35	193	1	4
n3198	8	30	14541	1	3
n2784	8	30	139	1	3
n2560	8	25	490	1	3
n3197	8	47	497	1	5
n2722	8	47	26	1	5
n2644	8	42	530	1	5
n3196	8	37	537	1	4
n2642	8	37	20448	1	4
n3195	8	32	20992	1	4
n2691	8	32	523	1	4
n3194	8	27	21522	1	4
n2603	8	27	618	1	4
n3193	8	22	22147	1	3
n1929	8	22	2845	1	3
n3192	8	17	24999	1	2
n1970	8	17	10134	1	2
n3191	8	26	35140	1	2
n2526	8	26	9913	1	2
n3190	8	22	45060	1	4
n2649	8	22	739	1	4
n3189	8	17	45806	1	3
n2816	8	17	739	1	3
n3188	8	12	46552	1	2
n2656	8	12	339	1	2
g2604	7	7	46898	1	1
n3187	8	39	46904	1	4
n2747	8	39	144	1	4
n3186	8	34	47055	1	3
n2671	8	34	351	1	3
n3185	8	29	47413	1	2
n2761	8	29	151	1	2
g4174	8	45	47571	1	6
n2051	8	45	183	1	6
n3184	8	40	47761	1	5
n2676	8	40	523	1	5
n3183	8	35	48291	1	4
n2659	8	35	353	1	4
n3182	8	35	48651	1	3
n2717	8	35	38725	1	3
n2515	8	33	539	1	5
n3181	8	28	546	1	5
n2568	8	28	76462	1	5
n3180	8	23	77015	1	4
n2052	8	23	835	1	4
n3179	8	18	77857	1	3
n1995	8	18	490	1	3
n3178	8	13	78354	1	2
n2014	8	13	18133	1	2
g875	8	8	887	1	1
g5643	8	22	894	1	3
n3177	8	17	901	1	2
n2554	8	17	559	1	2
n3176	8	39	1467	1	5
