
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 59
No. of Primary Outputs: 35
No. of Gates: 4469
No. of DFFs: 518
No. of Nodes: 10468
Execution Time: 2349895000 ns
Primary Inputs: test_si g6283 g6253 g6285 g6265 g6281 g6284 g6282 test_se g6256 g4202 g4214 g4203 g4215 g881 g4195 g4204 g4216 g4205 g4191 g4196 g4206 g4209 g4207 g4193 g4210 g4198 g4194 g4211 g4199 g4212 g4213 g4201 g877 g4192 g6259 g6263 g4208 g4197 g1700 g741 g744 g6258 g1696 g750 g6264 g4200 g109 g6260 g23 g742 CK g743 g6261 g6257 g6262 g2355 g6255 g6254
Outputs: g8984 g3327 g10377 g10455 g10457 g10463 g10465 g10801 g11206 g10459 g11163 g6842 g10379 g5659 g5658 g8313 g8316 g8318 g8323 g8328 g8331 g8335 g8340 g8349 g8352 g8561 g8562 g8563 g8564 g8565 g8566 g8271 g8347 g10461 g9961


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
----------------------------------------
test_si	1	1	99999997	0	0
g6283	1	1	1508	0	0
g6253	1	1	29043	0	0
g6285	1	1	40863	0	0
g6265	1	1	2203	0	0
g6281	1	1	98806	0	0
g6284	1	1	4081	0	0
g6282	1	1	11322	0	0
test_se	1	1	18	0	0
g6256	1	1	8	0	0
g4202	1	1	140	0	0
g4214	1	1	140	0	0
g4203	1	1	83	0	0
g4215	1	1	83	0	0
g881	1	1	168	0	0
g4195	1	1	176	0	0
g4204	1	1	177	0	0
g4216	1	1	169	0	0
g4205	1	1	176	0	0
g4191	1	1	186	0	0
g4196	1	1	154	0	0
g4206	1	1	146	0	0
g4209	1	1	153	0	0
g4207	1	1	145	0	0
g4193	1	1	162	0	0
g4210	1	1	152	0	0
g4198	1	1	152	0	0
g4194	1	1	174	0	0
g4211	1	1	164	0	0
g4199	1	1	164	0	0
g4212	1	1	159	0	0
g4213	1	1	114	0	0
g4201	1	1	114	0	0
g877	1	1	36	0	0
g4192	1	1	163	0	0
g6259	1	1	83	0	0
g6263	1	1	10	0	0
g4208	1	1	157	0	0
g4197	1	1	153	0	0
g1700	1	1	11	0	0
g741	1	1	3	0	0
g744	1	1	3	0	0
g6258	1	1	83	0	0
g1696	1	1	11	0	0
g750	1	1	58	0	0
g6264	1	1	14	0	0
g4200	1	1	159	0	0
g109	1	1	3	0	0
g6260	1	1	83	0	0
g23	1	1	1	0	0
g742	1	1	3	0	0
CK	1	1	4	0	0
g743	1	1	3	0	0
g6261	1	1	94	0	0
g6257	1	1	83	0	0
g6262	1	1	94	0	0
g2355	1	1	419	0	0
g6255	1	1	8	0	0
g6254	1	1	8	0	0
g8984	8	15	0	1	2
n2034	8	15	3	1	2
n3277	8	29	10	1	3
n2510	8	29	11178	1	3
n3276	8	24	11195	1	2
n2776	8	24	139	1	2
n3275	8	19	11341	1	1
n2778	8	19	150	1	1
n3274	8	18	11498	1	3
n2631	8	18	15090	1	3
n3273	8	13	26595	1	2
n2764	8	13	162	1	2
g1360	8	8	26764	1	1
n2583	8	18	26771	1	2
n3272	8	47	26778	1	4
n2719	8	47	99999998	1	4
n3271	8	44	99999954	1	5
n2621	8	44	268	1	5
n3270	8	39	99999959	1	4
n2634	8	39	99999998	1	4
n3269	8	34	99999964	1	3
n2498	8	34	1757	1	3
n3268	8	29	99999969	1	2
n2795	8	29	185	1	2
n3267	8	29	99999969	1	3
n2542	8	29	14494	1	3
n3266	8	24	99999974	1	3
n2517	8	24	1227	1	3
n2585	8	43	99999955	1	4
n3265	8	38	99999960	1	3
n2705	8	38	6386	1	3
n3264	8	33	99999965	1	3
n2654	8	33	841	1	3
n3263	8	28	99999970	1	2
n2772	8	28	162	1	2
g8981	8	31	99999967	1	4
n2019	8	31	3	1	4
n3262	8	26	99999972	1	3
n2033	8	26	601	1	3
n3261	8	27	99999971	1	2
n2745	8	27	169	1	2
n3260	8	36	99999962	1	4
n2611	8	36	841	1	4
n3259	8	36	99999962	1	4
n2711	8	36	8102	1	4
n3258	8	31	99999967	1	3
n1960	8	31	6471	1	3
n2646	8	32	69636	1	4
n3257	8	27	69643	1	3
n2757	8	27	119	1	3
n3256	8	22	69769	1	2
n2785	8	22	127	1	2
n3255	8	17	69903	1	3
n2713	8	17	26	1	3
n3254	8	12	69936	1	2
n2523	8	12	27054	1	2
g2611	7	7	96997	1	1
n3253	8	40	97003	1	4
n2765	8	40	161	1	4
g5645	8	35	97171	1	3
n3252	8	30	97178	1	5
n2598	8	30	114306	1	5
n3251	8	25	211491	1	4
n2608	8	25	1194	1	4
n3250	8	20	212692	1	3
n2648	8	20	841	1	3
g8976	8	15	213540	1	2
n2038	8	15	3	1	2
n3249	8	22	213550	1	3
n2723	8	22	1195	1	3
n3248	8	17	214752	1	2
n2589	8	17	786	1	2
n3247	8	44	215545	1	5
n2507	8	44	35939	1	5
n3246	8	40	251491	1	4
n2054	8	40	569	1	4
n3245	8	36	252067	1	4
n2689	8	36	526	1	4
n3244	8	31	252600	1	3
n1959	8	31	6519	1	3
n3243	8	27	259126	1	4
\DFF_489/net776	8	27	743	1	4
n3242	8	22	259876	1	3
n2500	8	22	47624	1	3
n2553	8	17	1104	1	2
n3241	8	27	1111	1	3
n2031	8	27	863	1	3
n3240	8	22	1981	1	2
n2779	8	22	164	1	2
n2561	8	17	1104	1	2
n3239	8	35	1111	1	5
n2670	8	35	354	1	5
n3238	8	30	1472	1	4
n2707	8	30	2682	1	4
n3237	8	25	4161	1	4
n2800	8	25	81	1	4
n3236	8	20	4249	1	3
n2605	8	20	841	1	3
g8982	8	15	5097	1	2
n2035	8	15	3	1	2
n3235	8	17	5107	1	3
n2686	8	17	526	1	3
n3234	8	12	5640	1	2
n2728	8	12	100	1	2
g2607	7	7	5747	1	1
n3233	8	28	5753	1	4
n2032	8	28	99999746	1	4
n3232	8	23	99999975	1	3
n1961	8	23	660	1	3
n2536	8	18	915	1	3
n2643	8	13	922	1	2
g1710	8	8	929	1	1
n3231	8	22	936	1	3
n2782	8	22	119	1	3
n3230	8	17	1062	1	2
n1944	8	17	97031	1	2
n3229	8	22	98100	1	4
n2682	8	22	526	1	4
n3228	8	17	98633	1	3
n2806	8	17	126	1	3
n3227	8	12	98766	1	2
n2700	8	12	26	1	2
g2610	7	7	98799	1	1
n3226	8	12	98805	1	2
n2783	8	12	163	1	2
g755	7	7	2196	1	1
n3225	8	37	2202	1	6
n1957	8	37	4313	1	6
n3224	8	32	6522	1	5
n2699	8	32	1528	1	5
n3223	8	27	8057	1	4
n2629	8	27	26613	1	4
n3222	8	22	34677	1	3
n2762	8	22	138	1	3
n3221	8	17	34822	1	2
n2015	8	17	4223	1	2
n3220	8	29	39052	1	2
n2769	8	29	162	1	2
n3219	8	26	39221	1	3
n1948	8	26	181	1	3
n3218	8	21	39409	1	2
n2803	8	21	81	1	2
n3217	8	16	39497	1	2
n2797	8	16	186	1	2
n3216	8	11	39690	1	1
\DFF_452/net739	8	11	1159	1	1
g2608	7	7	40856	1	1
n3215	8	55	40862	1	8
n1968	8	55	1224	1	8
n3214	8	50	42093	1	7
n1956	8	50	4367	1	7
n3213	8	45	46467	1	6
n2773	8	45	139	1	6
n3212	8	40	46613	1	5
n2053	8	40	99999714	1	5
g5647	8	35	5640	1	4
g7	8	35	144	1	4
n3211	8	30	151	1	3
n1996	8	30	485	1	3
g5649	8	25	643	1	3
n3210	8	20	650	1	3
n2615	8	20	841	1	3
n3209	8	15	1498	1	2
\DFF_441/net728	8	15	10807	1	2
n3208	8	23	12312	1	3
n2597	8	23	99999998	1	3
n2581	8	18	99999980	1	2
n3207	8	39	99999959	1	5
n2535	8	39	18584	1	5
n3206	8	34	99999964	1	5
\DFF_436/net723	8	34	5362	1	5
n3205	8	42	99999956	1	5
n2715	8	42	1733	1	5
g4181	8	37	99999961	1	4
n2055	8	37	183	1	4
n3204	8	35	99999963	1	4
n2658	8	35	356	1	4
n3203	8	36	99999962	1	5
n2730	8	36	100	1	5
g4172	8	31	99999967	1	4
n2599	8	31	28	1	4
n3202	8	32	99999966	1	4
n2641	8	32	55191	1	4
g4183	8	27	14056	1	3
n1990	8	27	283	1	3
n3201	8	45	14346	1	5
n2655	8	45	841	1	5
n3200	8	40	15194	1	6
n2494	8	40	3166	1	6
n3199	8	35	18367	1	5
n2740	8	35	193	1	5
n3198	8	30	18567	1	4
n2784	8	30	139	1	4
n2560	8	25	1104	1	3
n3197	8	47	1111	1	5
n2722	8	47	26	1	5
n2644	8	42	1144	1	5
n3196	8	37	1151	1	4
n2642	8	37	69636	1	4
n3195	8	32	70794	1	4
n2691	8	32	526	1	4
n3194	8	27	71327	1	4
n2603	8	27	631	1	4
n3193	8	22	71965	1	3
n1929	8	22	3610	1	3
n3192	8	17	75582	1	2
n1970	8	17	5967	1	2
n3191	8	27	81556	1	5
n2526	8	27	27039	1	5
n3190	8	22	108602	1	4
n2649	8	22	841	1	4
n3189	8	17	109450	1	3
n2816	8	17	828	1	3
n3188	8	12	110285	1	2
n2656	8	12	342	1	2
g2604	7	7	110634	1	1
n3187	8	39	110640	1	4
n2747	8	39	144	1	4
n3186	8	34	110791	1	3
n2671	8	34	354	1	3
n3185	8	29	111152	1	2
n2761	8	29	151	1	2
g4174	8	46	111310	1	6
n2051	8	46	183	1	6
n3184	8	41	111500	1	5
n2676	8	41	526	1	5
n3183	8	36	112033	1	4
n2659	8	36	356	1	4
n3182	8	35	112396	1	3
n2717	8	35	92912	1	3
n2515	8	33	1158	1	5
n3181	8	28	1165	1	5
n2568	8	28	213556	1	5
n3180	8	23	214728	1	4
n2052	8	23	848	1	4
n3179	8	18	215583	1	3
n1995	8	18	1104	1	3
n3178	8	13	216694	1	2
n2014	8	13	27623	1	2
g875	8	8	1501	1	1
g5643	8	22	1508	1	3
n3177	8	17	1515	1	2
n2554	8	17	1173	1	2
n3176	8	39	2695	1	5
n2039	8	39	1224	1	5
n3175	8	34	3926	1	4
n2687	8	34	526	1	4
g4186	8	29	4459	1	3
n2050	8	29	291	1	3
n3174	8	29	4757	1	2
n2756	8	29	173	1	2
n3173	8	29	4937	1	2
n2799	8	29	143	1	2
n3172	8	28	5087	1	2
n2744	8	28	146	1	2
g4184	8	40	758	1	5
n1999	8	40	273	1	5
n3171	8	35	1038	1	4
n2777	8	35	162	1	4
g4188	8	30	1207	1	3
n2049	8	30	291	1	3
n3170	8	25	1505	1	2
n2793	8	25	187	1	2
n3169	8	20	1699	1	2
\DFF_385/net672	8	20	37318	1	2
n3168	8	15	39024	1	1
\DFF_384/net671	8	15	141	1	1
n3167	8	17	39172	1	2
n2016	8	17	99999981	1	2
n3166	8	31	99999967	1	3
n1938	8	31	57587	1	3
n3165	8	27	99999971	1	5
n1936	8	27	1224	1	5
n3164	8	22	99999976	1	4
n2017	8	22	162	1	4
n3163	8	17	99999981	1	3
n2636	8	17	211531	1	3
n3162	8	12	99999986	1	2
n2680	8	12	975	1	2
g2601	7	7	99999991	1	1
n3161	8	44	99999954	1	4
n2572	8	44	110304	1	4
n3160	8	39	99999959	1	3
n2703	8	39	5744	1	3
n3159	8	34	99999964	1	4
n2504	8	34	61912	1	4
n3158	8	29	99999969	1	3
n2725	8	29	430	1	3
n3157	8	24	99999974	1	2
n2798	8	24	186	1	2
n3156	8	19	99999979	1	1
n2766	8	19	149	1	1
n3155	8	32	99999966	1	5
n1980	8	32	217	1	5
n3154	8	27	99999971	1	4
n2678	8	27	975	1	4
n3153	8	22	99999976	1	3
n2661	8	22	356	1	3
n3152	8	17	99999981	1	2
n1945	8	17	108637	1	2
n3151	8	22	99999976	1	2
n2788	8	22	175	1	2
n3150	8	17	99999981	1	2
n2817	8	17	1707	1	2
g8986	8	32	99999966	1	4
n2022	8	32	3	1	4
n3149	8	27	99999971	1	3
n1978	8	27	230	1	3
n3148	8	29	99999969	1	4
n2602	8	29	650	1	4
g2613	8	24	156	1	3
n3147	8	19	163	1	3
n2009	8	19	1116	1	3
n3146	8	14	1286	1	2
n1951	8	14	206	1	2
g874	8	9	1499	1	1
g5646	8	32	1023	1	4
n3145	8	27	1030	1	4
n2616	8	27	841	1	4
n3144	8	22	1878	1	3
n2010	8	22	4375	1	3
n3143	8	17	6260	1	2
n2013	8	17	112618	1	2
n2627	8	31	716	1	3
n3142	8	26	723	1	2
n2808	8	26	126	1	2
g37	8	21	151	1	1
n3141	8	42	158	1	5
n2509	8	42	10990	1	5
g4190	8	37	3873	1	4
n2492	8	37	234	1	4
n3140	8	32	4114	1	3
n2628	8	32	216	1	3
n3139	8	27	4337	1	2
n2753	8	27	175	1	2
n3138	8	27	4519	1	2
n2796	8	27	119	1	2
n3137	8	30	4645	1	4
n2657	8	30	356	1	4
n3136	8	25	5008	1	3
n2786	8	25	175	1	3
n3135	8	20	5190	1	2
n2046	8	20	149	1	2
n3134	8	34	5346	1	5
n2505	8	34	8361	1	5
n3133	8	29	13714	1	4
n2664	8	29	335	1	4
n3132	8	24	14056	1	3
n1926	8	24	6523	1	3
n3131	8	19	20586	1	2
\DFF_336/net623	8	19	9549	1	2
n3130	8	14	30142	1	1
n2011	8	14	232	1	1
n3129	8	38	30381	1	4
n2612	8	38	841	1	4
n3128	8	35	31229	1	5
n1932	8	35	4375	1	5
n3127	8	30	35611	1	4
n1984	8	30	304	1	4
n3126	8	25	35922	1	3
n1962	8	25	1044	1	3
n3125	8	31	36973	1	4
\DFF_330/net617	8	31	318	1	4
n3124	8	26	37298	1	3
n2638	8	26	7058	1	3
g3069	8	22	87	1	3
n2551	8	17	94	1	2
n3123	8	28	101	1	2
n2736	8	28	148	1	2
n3122	8	41	256	1	6
n2750	8	41	150	1	6
n3121	8	36	413	1	5
n1952	8	36	304	1	5
n3120	8	31	724	1	4
n2727	8	31	48	1	4
n3119	8	26	779	1	3
n2606	8	26	841	1	3
n3118	8	21	1627	1	2
n2746	8	21	144	1	2
g1765	8	24	55	1	2
n3117	8	19	62	1	1
\DFF_319/net606	8	19	71	1	1
g2044	8	32	140	1	3
n3116	8	27	147	1	2
n2774	8	27	152	1	2
n3115	8	22	306	1	3
n1933	8	22	1224	1	3
n3114	8	17	1537	1	2
n2537	8	17	27058	1	2
n3113	8	31	28602	1	3
n2519	8	31	29020	1	3
n3112	8	45	57629	1	5
n2503	8	45	4253	1	5
n3111	8	40	61889	1	4
n2807	8	40	126	1	4
g2731	8	37	151	1	4
n3110	8	32	158	1	5
n1985	8	32	230	1	5
n3109	8	27	395	1	4
n2663	8	27	356	1	4
n3108	8	22	758	1	3
n2591	8	22	14285	1	3
n3107	8	17	15050	1	2
n2521	8	17	2169	1	2
n3106	8	24	17226	1	3
n2528	8	24	21297	1	3
g2639	8	19	1093	1	3
n2577	8	19	1089	1	3
n3105	8	17	2189	1	2
n1939	8	17	1104	1	2
n3104	8	29	3300	1	5
n1953	8	29	217	1	5
g4179	8	24	3524	1	4
n2056	8	24	183	1	4
n3103	8	19	3714	1	3
n2028	8	19	4313	1	3
n3102	8	14	8034	1	2
n2578	8	14	1100	1	2
n3101	8	17	9141	1	3
n1986	8	17	190	1	3
n3100	8	12	9338	1	2
n1925	8	12	99999986	1	2
g1955	7	7	14434	1	1
n3099	8	25	14440	1	2
n2787	8	25	174	1	2
n3098	8	45	14621	1	7
n2748	8	45	150	1	7
n3097	8	40	14778	1	6
n2571	8	40	99504	1	6
g2986	8	35	192	1	5
n3096	8	30	199	1	5
n2566	8	30	15210	1	5
n2545	8	25	1104	1	4
n3095	8	20	1111	1	3
n2693	8	20	663	1	3
g8980	8	15	1781	1	2
n2036	8	15	3	1	2
n3094	8	27	1791	1	4
n1994	8	27	1148	1	4
n3093	8	22	2946	1	3
n2720	8	22	26	1	3
n3092	8	17	2979	1	2
n1946	8	17	403	1	2
n3091	8	42	3389	1	5
n2593	8	42	1837	1	5
n3090	8	37	5233	1	5
n2811	8	37	125	1	5
n3089	8	32	5365	1	4
n2497	8	32	51984	1	4
n3088	8	27	57356	1	3
n2714	8	27	26	1	3
n3087	8	27	57389	1	2
n2754	8	27	174	1	2
n3086	8	23	57570	1	4
n1949	8	23	3624	1	4
n3085	8	18	61201	1	3
n2533	8	18	21303	1	3
n3084	8	13	82511	1	2
n2074	8	13	25	1	2
n3083	8	8	82543	1	1
\DFF_275/net562	8	8	4	1	1
n3082	8	31	82554	1	3
n2532	8	31	6523	1	3
n3081	8	34	89084	1	4
n2813	8	34	125	1	4
n3080	8	32	89216	1	4
n2008	8	32	4262	1	4
g5644	8	27	382	1	3
g2648	8	33	99	1	4
n3079	8	35	106	1	5
n2620	8	35	277	1	5
g8	8	30	149	1	4
n3078	8	33	156	1	5
n2580	8	33	99999998	1	5
n3077	8	28	99999970	1	4
n2669	8	28	526	1	4
n3076	8	45	99999953	1	4
n2073	8	45	5334	1	4
n3075	8	47	99999951	1	5
n2579	8	47	99999998	1	5
g17	8	42	150	1	5
n3074	8	37	157	1	4
n1982	8	37	430	1	4
n3073	8	32	594	1	3
n2695	8	32	5660	1	3
n3072	8	27	6261	1	2
n2794	8	27	186	1	2
n3071	8	29	6454	1	2
n2805	8	29	50	1	2
n3070	8	28	6511	1	2
n2741	8	28	145	1	2
n3069	8	35	6663	1	4
n1977	8	35	5344	1	4
n3068	8	30	12014	1	3
n2729	8	30	100	1	3
g4176	8	37	12121	1	4
n2557	8	37	183	1	4
g1850	8	32	291	1	3
n3067	8	27	298	1	2
n2780	8	27	163	1	2
n3066	8	47	468	1	5
n2610	8	47	1194	1	5
n3065	8	42	1669	1	4
n2701	8	42	1834	1	4
n3064	8	37	3510	1	5
n2660	8	37	356	1	5
g4178	8	32	3873	1	4
n2513	8	32	183	1	4
g5652	8	27	4059	1	3
n3063	8	30	4066	1	4
n2630	8	30	99999968	1	4
g5650	8	25	99999973	1	3
n3062	8	20	99999978	1	2
n2047	8	20	173	1	2
n3061	8	15	99999983	1	1
\DFF_242/net529	8	15	140	1	1
n3060	8	23	99999975	1	3
n2724	8	23	1220	1	3
n2584	8	18	99999980	1	2
n3059	8	31	99999967	1	4
