
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 59
No. of Primary Outputs: 35
No. of Gates: 4464
No. of DFFs: 517
No. of Nodes: 10456
Execution Time: 5830009000 ns
Primary Inputs: test_si g6283 g6253 g6285 g6265 g6281 g6284 g6282 test_se g6256 g4202 g4214 g4203 g4215 g881 g4195 g4204 g4216 g4205 g4191 g4196 g4206 g4209 g4207 g4193 g4210 g4198 g4194 g4211 g4199 g4212 g4213 g4201 g877 g4192 g6259 g6263 g4208 g4197 g1700 g741 g744 g6258 g1696 g750 g6264 g4200 g109 g6260 g23 g742 CK g743 g6261 g6257 g6262 g2355 g6255 g6254
Outputs: g8984 g3327 g10377 g10455 g10457 g10463 g10465 g10801 g11206 g10459 g11163 g6842 g10379 g5659 g5658 g8313 g8316 g8318 g8323 g8328 g8331 g8335 g8340 g8349 g8352 g8561 g8562 g8563 g8564 g8565 g8566 g8271 g8347 g10461 g9961


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
----------------------------------------
test_si	1	1	99999997	0	0
g6283	1	1	894	0	0
g6253	1	1	17183	0	0
g6285	1	1	28029	0	0
g6265	1	1	1514	0	0
g6281	1	1	66893	0	0
g6284	1	1	2231	0	0
g6282	1	1	6863	0	0
test_se	1	1	18	0	0
g6256	1	1	8	0	0
g4202	1	1	140	0	0
g4214	1	1	140	0	0
g4203	1	1	80	0	0
g4215	1	1	80	0	0
g881	1	1	168	0	0
g4195	1	1	173	0	0
g4204	1	1	174	0	0
g4216	1	1	166	0	0
g4205	1	1	173	0	0
g4191	1	1	183	0	0
g4196	1	1	154	0	0
g4206	1	1	146	0	0
g4209	1	1	153	0	0
g4207	1	1	145	0	0
g4193	1	1	162	0	0
g4210	1	1	152	0	0
g4198	1	1	152	0	0
g4194	1	1	171	0	0
g4211	1	1	161	0	0
g4199	1	1	161	0	0
g4212	1	1	159	0	0
g4213	1	1	114	0	0
g4201	1	1	114	0	0
g877	1	1	36	0	0
g4192	1	1	163	0	0
g6259	1	1	80	0	0
g6263	1	1	10	0	0
g4208	1	1	154	0	0
g4197	1	1	153	0	0
g1700	1	1	11	0	0
g741	1	1	3	0	0
g744	1	1	3	0	0
g6258	1	1	80	0	0
g1696	1	1	11	0	0
g750	1	1	58	0	0
g6264	1	1	14	0	0
g4200	1	1	159	0	0
g109	1	1	3	0	0
g6260	1	1	80	0	0
g23	1	1	1	0	0
g742	1	1	3	0	0
CK	1	1	2	0	0
g743	1	1	3	0	0
g6261	1	1	91	0	0
g6257	1	1	80	0	0
g6262	1	1	91	0	0
g2355	1	1	308	0	0
g6255	1	1	8	0	0
g6254	1	1	8	0	0
g8984	8	15	0	1	2
n2034	8	15	3	1	2
n3277	8	28	10	1	3
n2510	8	28	7748	1	3
n3276	8	23	7765	1	2
n2776	8	23	139	1	2
n3275	8	19	7911	1	1
n2778	8	19	150	1	1
n3274	8	18	8068	1	3
n2631	8	18	10920	1	3
n3273	8	13	18995	1	2
n2764	8	13	162	1	2
g1360	8	8	17579	1	1
n2583	8	18	17586	1	2
n3272	8	46	17593	1	4
n2719	8	46	99999998	1	4
n3271	8	41	99999957	1	5
n2621	8	41	265	1	5
n3270	8	36	99999962	1	4
n2634	8	36	99999998	1	4
n3269	8	31	99999967	1	3
n2498	8	31	1132	1	3
n3268	8	26	99999972	1	2
n2795	8	26	182	1	2
n3267	8	27	99999971	1	2
n2542	8	27	17486	1	2
n3266	8	24	99999974	1	3
n2517	8	24	608	1	3
n2585	8	40	99999958	1	4
n3265	8	35	99999963	1	3
n2705	8	35	4963	1	3
n3264	8	30	99999968	1	3
n2654	8	30	739	1	3
n3263	8	25	99999973	1	2
n2772	8	25	162	1	2
g8981	8	31	99999967	1	4
n2019	8	31	3	1	4
n3262	8	26	99999972	1	3
n2033	8	26	594	1	3
n3261	8	24	99999974	1	2
n2745	8	24	169	1	2
n3260	8	36	99999962	1	4
n2611	8	36	828	1	4
n3259	8	31	99999967	1	3
n2711	8	31	4875	1	3
n3258	8	26	99999972	1	2
n1960	8	26	5046	1	2
n2646	8	32	45961	1	4
n3257	8	27	45968	1	3
n2757	8	27	119	1	3
n3256	8	22	46094	1	2
n2785	8	22	127	1	2
n3255	8	17	46228	1	3
n2713	8	17	26	1	3
n3254	8	12	46261	1	2
n2523	8	12	19437	1	2
g2611	7	7	65705	1	1
n3253	8	40	65711	1	3
n2765	8	40	161	1	3
g5645	8	35	65879	1	2
n3252	8	30	65886	1	5
n2598	8	30	78124	1	5
n3251	8	25	144017	1	4
n2608	8	25	1181	1	4
n3250	8	20	145205	1	3
n2648	8	20	739	1	3
g8976	8	15	145951	1	2
n2038	8	15	3	1	2
n3249	8	22	145961	1	3
n2723	8	22	577	1	3
n3248	8	17	146545	1	2
n2589	8	17	733	1	2
n3247	8	41	147285	1	5
n2507	8	41	23823	1	5
n3246	8	36	171115	1	4
n2054	8	36	566	1	4
n3245	8	31	171688	1	3
n2689	8	31	523	1	3
n3244	8	26	172218	1	2
n1959	8	26	4033	1	2
n3243	8	27	176258	1	4
\DFF_489/net776	8	27	573	1	4
n3242	8	22	176838	1	3
n2500	8	22	32305	1	3
n2553	8	17	490	1	2
n3241	8	27	497	1	3
n2031	8	27	850	1	3
n3240	8	22	1354	1	2
n2779	8	22	164	1	2
n2561	8	17	490	1	2
n3239	8	35	497	1	5
n2670	8	35	351	1	5
n3238	8	30	855	1	4
n2707	8	30	1915	1	4
n3237	8	25	2777	1	4
n2800	8	25	78	1	4
n3236	8	20	2862	1	3
n2605	8	20	828	1	3
g8982	8	15	3697	1	2
n2035	8	15	3	1	2
n3235	8	17	3707	1	3
n2686	8	17	523	1	3
n3234	8	12	4237	1	2
n2728	8	12	100	1	2
g2607	7	7	4344	1	1
n3233	8	28	4350	1	3
n2032	8	28	99999742	1	3
n3232	8	23	99999975	1	2
n1961	8	23	652	1	2
n2536	8	18	301	1	3
n2643	8	13	308	1	2
g1710	8	8	315	1	1
n3231	8	22	322	1	3
n2782	8	22	119	1	3
n3230	8	17	448	1	2
n1944	8	17	65735	1	2
n3229	8	22	66190	1	4
n2682	8	22	523	1	4
n3228	8	17	66720	1	3
n2806	8	17	126	1	3
n3227	8	12	66853	1	2
n2700	8	12	26	1	2
g2610	7	7	66886	1	1
n3226	8	12	66892	1	2
n2783	8	12	163	1	2
g755	7	7	1507	1	1
n3225	8	37	1513	1	6
n1957	8	37	2397	1	6
n3224	8	32	3917	1	5
n2699	8	32	910	1	5
n3223	8	27	4834	1	4
n2629	8	27	19013	1	4
n3222	8	22	23854	1	3
n2762	8	22	138	1	3
n3221	8	17	23999	1	2
n2015	8	17	2832	1	2
n3220	8	26	26838	1	2
n2769	8	26	162	1	2
n3219	8	26	27007	1	3
n1948	8	26	181	1	3
n3218	8	21	27195	1	2
n2803	8	21	78	1	2
n3217	8	16	27280	1	2
n2797	8	16	183	1	2
n3216	8	11	27470	1	1
\DFF_452/net739	8	11	545	1	1
g2608	7	7	28022	1	1
n3215	8	55	28028	1	7
n1968	8	55	605	1	7
n3214	8	50	28640	1	6
n1956	8	50	2451	1	6
n3213	8	45	31098	1	5
n2773	8	45	139	1	5
n3212	8	40	31244	1	4
n2053	8	40	99999710	1	4
g5647	8	35	4237	1	4
g7	8	31	144	1	3
n3211	8	26	151	1	2
n1996	8	26	482	1	2
g5649	8	25	640	1	3
n3210	8	20	647	1	3
n2615	8	20	828	1	3
n3209	8	15	1482	1	2
\DFF_441/net728	8	15	3929	1	2
n3208	8	23	5418	1	3
n2597	8	23	99999998	1	3
n2581	8	18	99999980	1	2
n3207	8	39	99999959	1	4
n2535	8	39	13358	1	4
n3206	8	34	99999964	1	4
\DFF_436/net723	8	34	4709	1	4
n3205	8	42	99999956	1	5
n2715	8	42	1102	1	5
g4181	8	37	99999961	1	4
n2055	8	37	183	1	4
n3204	8	35	99999963	1	4
n2658	8	35	353	1	4
n3203	8	36	99999962	1	5
n2730	8	36	100	1	5
g4172	8	31	99999967	1	4
n2599	8	31	28	1	4
n3202	8	32	99999966	1	4
n2641	8	32	34219	1	4
g4183	8	27	10181	1	3
n1990	8	27	277	1	3
n3201	8	45	10465	1	5
n2655	8	45	739	1	5
n3200	8	40	11211	1	5
n2494	8	40	1923	1	5
n3199	8	35	13141	1	4
n2740	8	35	193	1	4
n3198	8	30	13341	1	3
n2784	8	30	139	1	3
n2560	8	25	490	1	3
n3197	8	47	497	1	5
n2722	8	47	26	1	5
n2644	8	42	530	1	5
n3196	8	37	537	1	4
n2642	8	37	45961	1	4
n3195	8	32	46505	1	4
n2691	8	32	523	1	4
n3194	8	27	47035	1	4
n2603	8	27	618	1	4
n3193	8	22	47660	1	3
n1929	8	22	415	1	3
n3192	8	17	48082	1	2
n1970	8	17	10497	1	2
n3191	8	26	58586	1	2
n2526	8	26	15846	1	2
n3190	8	22	74439	1	4
n2649	8	22	739	1	4
n3189	8	17	75185	1	3
n2816	8	17	739	1	3
n3188	8	12	75931	1	2
n2656	8	12	339	1	2
g2604	7	7	76277	1	1
n3187	8	39	76283	1	4
n2747	8	39	144	1	4
n3186	8	34	76434	1	3
n2671	8	34	351	1	3
n3185	8	29	76792	1	2
n2761	8	29	151	1	2
g4174	8	45	76950	1	6
n2051	8	45	183	1	6
n3184	8	40	77140	1	5
n2676	8	40	523	1	5
n3183	8	35	77670	1	4
n2659	8	35	353	1	4
n3182	8	35	78030	1	3
n2717	8	35	6562	1	3
n2515	8	33	539	1	5
n3181	8	28	546	1	5
n2568	8	28	145967	1	5
n3180	8	23	146520	1	4
n2052	8	23	835	1	4
n3179	8	18	147362	1	3
n1995	8	18	490	1	3
n3178	8	13	147859	1	2
n2014	8	13	15865	1	2
g875	8	8	887	1	1
g5643	8	22	894	1	3
n3177	8	17	901	1	2
n2554	8	17	559	1	2
n3176	8	39	1467	1	5
n2039	8	39	605	1	5
n3175	8	34	2079	1	4
n2687	8	34	523	1	4
g4186	8	29	2609	1	3
n2050	8	29	285	1	3
n3174	8	26	2901	1	2
n2756	8	26	170	1	2
n3173	8	26	3078	1	2
n2799	8	26	143	1	2
n3172	8	25	3228	1	2
n2744	8	25	146	1	2
g4184	8	39	749	1	5
n1999	8	39	267	1	5
n3171	8	34	1023	1	4
n2777	8	34	162	1	4
g4188	8	29	1192	1	3
n2049	8	29	285	1	3
n3170	8	24	1484	1	2
n2793	8	24	184	1	2
n3169	8	20	1675	1	2
\DFF_385/net672	8	20	24642	1	2
n3168	8	15	26324	1	1
\DFF_384/net671	8	15	141	1	1
n3167	8	17	26472	1	2
n2016	8	17	99999981	1	2
n3166	8	26	99999972	1	2
n1938	8	26	40051	1	2
n3165	8	27	99999971	1	3
n1936	8	27	605	1	3
n3164	8	22	99999976	1	2
n2017	8	22	159	1	2
n3163	8	17	99999981	1	3
n2636	8	17	144057	1	3
n3162	8	12	99999986	1	2
n2680	8	12	956	1	2
g2601	7	7	99999991	1	1
n3161	8	44	99999954	1	4
n2572	8	44	379	1	4
n3160	8	39	99999959	1	3
n2703	8	39	60764	1	3
n3159	8	34	99999964	1	4
n2504	8	34	37933	1	4
n3158	8	29	99999969	1	3
n2725	8	29	328	1	3
n3157	8	24	99999974	1	2
n2798	8	24	183	1	2
n3156	8	19	99999979	1	1
n2766	8	19	149	1	1
n3155	8	32	99999966	1	5
n1980	8	32	217	1	5
n3154	8	27	99999971	1	4
n2678	8	27	956	1	4
n3153	8	22	99999976	1	3
n2661	8	22	353	1	3
n3152	8	17	99999981	1	2
n1945	8	17	74470	1	2
n3151	8	22	99999976	1	2
n2788	8	22	172	1	2
n3150	8	17	99999981	1	2
n2817	8	17	1683	1	2
g8986	8	32	99999966	1	4
n2022	8	32	3	1	4
n3149	8	27	99999971	1	3
n1978	8	27	224	1	3
n3148	8	29	99999969	1	4
n2602	8	29	637	1	4
g2613	8	24	153	1	3
n3147	8	19	160	1	3
n2009	8	19	497	1	3
n3146	8	14	664	1	2
n1951	8	14	200	1	2
g874	8	9	871	1	1
g5646	8	32	878	1	4
n3145	8	27	885	1	4
n2616	8	27	828	1	4
n3144	8	22	1720	1	3
n2010	8	22	2459	1	3
n3143	8	17	4186	1	2
n2013	8	17	76730	1	2
n2627	8	31	546	1	3
n3142	8	26	553	1	2
n2808	8	26	126	1	2
g37	8	21	151	1	1
n3141	8	39	158	1	5
n2509	8	39	7560	1	5
g4190	8	34	3232	1	4
n2492	8	34	231	1	4
n3140	8	29	3470	1	3
n2628	8	29	216	1	3
n3139	8	24	3693	1	2
n2753	8	24	172	1	2
n3138	8	27	3872	1	2
n2796	8	27	119	1	2
n3137	8	30	3998	1	4
n2657	8	30	353	1	4
n3136	8	25	4358	1	3
n2786	8	25	172	1	3
n3135	8	20	4537	1	2
n2046	8	20	149	1	2
n3134	8	34	4693	1	4
n2505	8	34	5142	1	4
n3133	8	29	9842	1	3
n2664	8	29	332	1	3
n3132	8	24	10181	1	2
n1926	8	24	4053	1	2
n3131	8	19	14241	1	2
\DFF_336/net623	8	19	5710	1	2
n3130	8	14	19958	1	1
n2011	8	14	229	1	1
n3129	8	38	20194	1	4
n2612	8	38	828	1	4
n3128	8	35	21029	1	5
n1932	8	35	2459	1	5
n3127	8	30	23495	1	4
n1984	8	30	298	1	4
n3126	8	25	23800	1	3
n1962	8	25	490	1	3
n3125	8	31	24297	1	4
\DFF_330/net617	8	31	318	1	4
n3124	8	26	24622	1	3
n2638	8	26	5640	1	3
g3069	8	22	87	1	3
n2551	8	17	94	1	2
n3123	8	25	101	1	2
n2736	8	25	148	1	2
n3122	8	41	256	1	6
n2750	8	41	147	1	6
n3121	8	36	410	1	5
n1952	8	36	298	1	5
n3120	8	31	715	1	4
n2727	8	31	48	1	4
n3119	8	26	770	1	3
n2606	8	26	828	1	3
n3118	8	21	1605	1	2
n2746	8	21	144	1	2
g1765	8	24	55	1	2
n3117	8	19	62	1	1
\DFF_319/net606	8	19	68	1	1
g2044	8	32	137	1	3
n3116	8	27	144	1	2
n2774	8	27	152	1	2
n3115	8	22	303	1	3
n1933	8	22	605	1	3
n3114	8	17	915	1	2
n2537	8	17	19441	1	2
n3113	8	26	20363	1	2
n2519	8	26	17155	1	2
n3112	8	45	37525	1	5
n2503	8	45	378	1	5
n3111	8	40	37910	1	4
n2807	8	40	126	1	4
g2731	8	37	151	1	4
n3110	8	32	158	1	5
n1985	8	32	224	1	5
n3109	8	27	389	1	4
n2663	8	27	353	1	4
n3108	8	22	749	1	3
n2591	8	22	10124	1	3
n3107	8	17	10880	1	2
n2521	8	17	1539	1	2
n3106	8	24	12426	1	2
n2528	8	24	415	1	2
g2639	8	19	1078	1	3
n2577	8	19	415	1	3
n3105	8	17	1500	1	2
n1939	8	17	490	1	2
n3104	8	29	1997	1	5
n1953	8	29	217	1	5
g4179	8	24	2221	1	4
n2056	8	24	183	1	4
n3103	8	19	2411	1	3
n2028	8	19	2397	1	3
n3102	8	14	4815	1	2
n2578	8	14	486	1	2
n3101	8	17	5308	1	3
n1986	8	17	190	1	3
n3100	8	12	5505	1	2
n1925	8	12	99999986	1	2
g1955	7	7	10273	1	1
n3099	8	25	10279	1	2
n2787	8	25	171	1	2
n3098	8	45	10457	1	7
n2748	8	45	147	1	7
n3097	8	40	10611	1	6
n2571	8	40	67489	1	6
g2986	8	35	192	1	5
n3096	8	30	199	1	5
n2566	8	30	11227	1	5
n2545	8	25	490	1	4
n3095	8	20	497	1	3
n2693	8	20	656	1	3
g8980	8	15	1160	1	2
n2036	8	15	3	1	2
n3094	8	27	1170	1	4
n1994	8	27	529	1	4
n3093	8	22	1706	1	3
n2720	8	22	26	1	3
n3092	8	17	1739	1	2
n1946	8	17	389	1	2
n3091	8	42	2135	1	5
n2593	8	42	1679	1	5
n3090	8	37	3821	1	5
n2811	8	37	125	1	5
n3089	8	32	3953	1	4
n2497	8	32	35866	1	4
n3088	8	27	39826	1	3
n2714	8	27	26	1	3
n3087	8	24	39859	1	2
n2754	8	24	171	1	2
n3086	8	23	40037	1	3
n1949	8	23	415	1	3
n3085	8	18	40459	1	2
n2533	8	18	20277	1	2
n3084	8	13	60743	1	2
n2074	8	13	25	1	2
n3083	8	8	60775	1	1
\DFF_275/net562	8	8	4	1	1
n3082	8	26	60786	1	2
n2532	8	26	5101	1	2
n3081	8	34	65894	1	4
n2813	8	34	125	1	4
n3080	8	32	66026	1	4
n2008	8	32	2346	1	4
g5644	8	27	373	1	3
g2648	8	33	99	1	4
n3079	8	35	106	1	5
n2620	8	35	271	1	5
g8	8	30	146	1	4
n3078	8	33	153	1	5
n2580	8	33	99999998	1	5
n3077	8	28	99999970	1	4
n2669	8	28	523	1	4
n3076	8	45	99999953	1	4
n2073	8	45	378	1	4
n3075	8	44	99999954	1	5
n2579	8	44	99999998	1	5
g17	8	39	147	1	5
n3074	8	34	154	1	4
n1982	8	34	421	1	4
n3073	8	29	582	1	3
n2695	8	29	4253	1	3
n3072	8	24	4842	1	2
n2794	8	24	183	1	2
n3071	8	26	5032	1	2
n2805	8	26	50	1	2
n3070	8	25	5089	1	2
n2741	8	25	145	1	2
n3069	8	35	5241	1	4
n1977	8	35	415	1	4
n3068	8	30	5663	1	3
n2729	8	30	100	1	3
g4176	8	34	5770	1	4
n2557	8	34	183	1	4
g1850	8	29	291	1	3
n3067	8	24	298	1	2
n2780	8	24	163	1	2
n3066	8	47	468	1	5
n2610	8	47	1181	1	5
n3065	8	42	1656	1	4
n2701	8	42	1209	1	4
n3064	8	37	2872	1	5
n2660	8	37	353	1	5
g4178	8	32	3232	1	4
n2513	8	32	183	1	4
g5652	8	27	3113	1	3
n3063	8	30	3120	1	4
n2630	8	30	99999968	1	4
g5650	8	25	99999973	1	3
n3062	8	20	99999978	1	2
n2047	8	20	170	1	2
n3061	8	15	99999983	1	1
\DFF_242/net529	8	15	140	1	1
n3060	8	23	99999975	1	3
n2724	8	23	606	1	3
n2584	8	18	99999980	1	2
n3059	8	31	99999967	1	4
n2690	8	31	523	1	4
n3058	8	36	99999962	1	3
n2592	8	36	43691	1	3
